Product Code,Product,Brand,Price,LLM_Context
1CCBF625,Laptop,OnePlus,4.610.300 VNĐ,"Sản phẩm Laptop thương hiệu OnePlus, mã sản phẩm 1CCBF625. Giá bán hiện tại là 4.610.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
6AAA891A,Mobile Phone,Redmi,15.331.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu Redmi, mã sản phẩm 6AAA891A. Giá bán hiện tại là 15.331.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 12GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
BE7E6C85,Mobile Phone,Realme,4.810.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Realme, mã sản phẩm BE7E6C85. Giá bán hiện tại là 4.810.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
D95018A2,Mobile Phone,Lenovo,6.736.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Lenovo, mã sản phẩm D95018A2. Giá bán hiện tại là 6.736.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
9B906707,Laptop,Asus,1.201.100 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm 9B906707. Giá bán hiện tại là 1.201.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 32GB, Bộ nhớ trong 512GB, Ổ cứng SSD 256GB."
E8502E67,Mobile Phone,Google,12.014.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Google, mã sản phẩm E8502E67. Giá bán hiện tại là 12.014.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
1FE279B5,Mobile Phone,Samsung,15.102.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Samsung, mã sản phẩm 1FE279B5. Giá bán hiện tại là 15.102.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
B7D4CA33,Laptop,HP,15.894.900 VNĐ,"Sản phẩm Laptop thương hiệu HP, mã sản phẩm B7D4CA33. Giá bán hiện tại là 15.894.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD 512GB."
0D10D5D1,Mobile Phone,Sony,6.197.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Sony, mã sản phẩm 0D10D5D1. Giá bán hiện tại là 6.197.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 12GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
1A578910,Mobile Phone,Google,5.039.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Google, mã sản phẩm 1A578910. Giá bán hiện tại là 5.039.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 8GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
8827BAE1,Mobile Phone,Nokia,7.128.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Nokia, mã sản phẩm 8827BAE1. Giá bán hiện tại là 7.128.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
7A0DD7AF,Mobile Phone,Huawei,6.163.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Huawei, mã sản phẩm 7A0DD7AF. Giá bán hiện tại là 6.163.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
ABA45094,Mobile Phone,Apple,11.327.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Apple, mã sản phẩm ABA45094. Giá bán hiện tại là 11.327.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
E81B1591,Mobile Phone,Vivo,10.823.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Vivo, mã sản phẩm E81B1591. Giá bán hiện tại là 10.823.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
1489C7FD,Laptop,Google,852.400 VNĐ,"Sản phẩm Laptop thương hiệu Google, mã sản phẩm 1489C7FD. Giá bán hiện tại là 852.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 4GB, Bộ nhớ trong 1TB, Ổ cứng SSD 2TB."
F2A62D43,Mobile Phone,Apple,18.396.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Apple, mã sản phẩm F2A62D43. Giá bán hiện tại là 18.396.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
DF76BB3D,Laptop,Realme,13.370.100 VNĐ,"Sản phẩm Laptop thương hiệu Realme, mã sản phẩm DF76BB3D. Giá bán hiện tại là 13.370.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD 256GB."
F8982850,Laptop,Nokia,2.360.200 VNĐ,"Sản phẩm Laptop thương hiệu Nokia, mã sản phẩm F8982850. Giá bán hiện tại là 2.360.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD 256GB."
2227DB62,Laptop,Vivo,7.442.700 VNĐ,"Sản phẩm Laptop thương hiệu Vivo, mã sản phẩm 2227DB62. Giá bán hiện tại là 7.442.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 16GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
CBB3F1C7,Laptop,Samsung,8.213.500 VNĐ,"Sản phẩm Laptop thương hiệu Samsung, mã sản phẩm CBB3F1C7. Giá bán hiện tại là 8.213.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 6GB, Bộ nhớ trong 1TB, Ổ cứng SSD 512GB."
3F9A6ADF,Mobile Phone,Vivo,2.361.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Vivo, mã sản phẩm 3F9A6ADF. Giá bán hiện tại là 2.361.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 12GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
0DCDFBB7,Mobile Phone,iQOO,2.271.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu iQOO, mã sản phẩm 0DCDFBB7. Giá bán hiện tại là 2.271.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
43711933,Mobile Phone,Dell,19.483.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Dell, mã sản phẩm 43711933. Giá bán hiện tại là 19.483.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
EBB51F7B,Laptop,Toshiba,2.463.100 VNĐ,"Sản phẩm Laptop thương hiệu Toshiba, mã sản phẩm EBB51F7B. Giá bán hiện tại là 2.463.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
8FEC33A2,Mobile Phone,Acer,2.628.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Acer, mã sản phẩm 8FEC33A2. Giá bán hiện tại là 2.628.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
4B2FABAA,Mobile Phone,Microsoft,19.213.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Microsoft, mã sản phẩm 4B2FABAA. Giá bán hiện tại là 19.213.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 6GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
9F3F877D,Laptop,HP,16.730.500 VNĐ,"Sản phẩm Laptop thương hiệu HP, mã sản phẩm 9F3F877D. Giá bán hiện tại là 16.730.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD 2TB."
7B023DB8,Laptop,Dell,16.928.000 VNĐ,"Sản phẩm Laptop thương hiệu Dell, mã sản phẩm 7B023DB8. Giá bán hiện tại là 16.928.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 12GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
1FC8B08F,Laptop,Google,9.016.900 VNĐ,"Sản phẩm Laptop thương hiệu Google, mã sản phẩm 1FC8B08F. Giá bán hiện tại là 9.016.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
0F89ACC4,Laptop,Microsoft,7.718.400 VNĐ,"Sản phẩm Laptop thương hiệu Microsoft, mã sản phẩm 0F89ACC4. Giá bán hiện tại là 7.718.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 8GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
5AB2690E,Mobile Phone,Samsung,1.792.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Samsung, mã sản phẩm 5AB2690E. Giá bán hiện tại là 1.792.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
F0C17D7C,Laptop,Microsoft,1.125.600 VNĐ,"Sản phẩm Laptop thương hiệu Microsoft, mã sản phẩm F0C17D7C. Giá bán hiện tại là 1.125.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD 1TB."
9242FE06,Laptop,Oppo,3.124.600 VNĐ,"Sản phẩm Laptop thương hiệu Oppo, mã sản phẩm 9242FE06. Giá bán hiện tại là 3.124.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 12GB, Bộ nhớ trong 512GB, Ổ cứng SSD 2TB."
459F1318,Mobile Phone,Motorola,2.678.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu Motorola, mã sản phẩm 459F1318. Giá bán hiện tại là 2.678.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 16GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
BEDB7855,Laptop,Nokia,14.872.500 VNĐ,"Sản phẩm Laptop thương hiệu Nokia, mã sản phẩm BEDB7855. Giá bán hiện tại là 14.872.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 32GB, Bộ nhớ trong 512GB, Ổ cứng SSD 512GB."
946F722F,Mobile Phone,Oppo,14.462.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Oppo, mã sản phẩm 946F722F. Giá bán hiện tại là 14.462.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 8GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
39AFA1D5,Mobile Phone,Huawei,7.647.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu Huawei, mã sản phẩm 39AFA1D5. Giá bán hiện tại là 7.647.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 6GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
A8646223,Mobile Phone,Toshiba,3.934.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm A8646223. Giá bán hiện tại là 3.934.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 32GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
DD620F89,Laptop,Redmi,7.953.000 VNĐ,"Sản phẩm Laptop thương hiệu Redmi, mã sản phẩm DD620F89. Giá bán hiện tại là 7.953.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD 2TB."
C2196BCD,Mobile Phone,HP,7.409.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm C2196BCD. Giá bán hiện tại là 7.409.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 8GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
70AAC584,Mobile Phone,HP,1.043.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm 70AAC584. Giá bán hiện tại là 1.043.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 32GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
C06F48A8,Laptop,Google,11.570.300 VNĐ,"Sản phẩm Laptop thương hiệu Google, mã sản phẩm C06F48A8. Giá bán hiện tại là 11.570.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
FE3DA260,Mobile Phone,Vivo,729.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu Vivo, mã sản phẩm FE3DA260. Giá bán hiện tại là 729.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 8GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
39827816,Laptop,Nokia,16.597.900 VNĐ,"Sản phẩm Laptop thương hiệu Nokia, mã sản phẩm 39827816. Giá bán hiện tại là 16.597.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 32GB, Bộ nhớ trong 1TB, Ổ cứng SSD 1TB."
8A2919FB,Mobile Phone,Acer,18.462.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Acer, mã sản phẩm 8A2919FB. Giá bán hiện tại là 18.462.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
18E87BF8,Mobile Phone,Vivo,4.776.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu Vivo, mã sản phẩm 18E87BF8. Giá bán hiện tại là 4.776.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 32GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
8DE9E2E6,Laptop,Dell,16.089.100 VNĐ,"Sản phẩm Laptop thương hiệu Dell, mã sản phẩm 8DE9E2E6. Giá bán hiện tại là 16.089.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 16GB, Bộ nhớ trong 1TB, Ổ cứng SSD 1TB."
623A385C,Laptop,Samsung,12.947.400 VNĐ,"Sản phẩm Laptop thương hiệu Samsung, mã sản phẩm 623A385C. Giá bán hiện tại là 12.947.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 8GB, Bộ nhớ trong 512GB, Ổ cứng SSD 1TB."
F0F24D98,Laptop,Google,17.779.000 VNĐ,"Sản phẩm Laptop thương hiệu Google, mã sản phẩm F0F24D98. Giá bán hiện tại là 17.779.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 6GB, Bộ nhớ trong 64GB, Ổ cứng SSD 512GB."
67159469,Mobile Phone,Sony,3.813.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Sony, mã sản phẩm 67159469. Giá bán hiện tại là 3.813.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 12GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
9E8B6147,Laptop,Huawei,6.762.500 VNĐ,"Sản phẩm Laptop thương hiệu Huawei, mã sản phẩm 9E8B6147. Giá bán hiện tại là 6.762.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD 512GB."
B6ED3DF1,Mobile Phone,Realme,7.301.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Realme, mã sản phẩm B6ED3DF1. Giá bán hiện tại là 7.301.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 12GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
B217F130,Mobile Phone,HP,10.673.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm B217F130. Giá bán hiện tại là 10.673.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 16GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
0DE47CD9,Mobile Phone,Toshiba,9.418.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm 0DE47CD9. Giá bán hiện tại là 9.418.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
421764A4,Laptop,Dell,4.231.500 VNĐ,"Sản phẩm Laptop thương hiệu Dell, mã sản phẩm 421764A4. Giá bán hiện tại là 4.231.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 6GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
CDAF5E6C,Laptop,Apple,12.067.800 VNĐ,"Sản phẩm Laptop thương hiệu Apple, mã sản phẩm CDAF5E6C. Giá bán hiện tại là 12.067.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 4GB, Bộ nhớ trong 1TB, Ổ cứng SSD 1TB."
FD1AA6CF,Laptop,Toshiba,16.544.600 VNĐ,"Sản phẩm Laptop thương hiệu Toshiba, mã sản phẩm FD1AA6CF. Giá bán hiện tại là 16.544.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 12GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
A8F6C8C1,Mobile Phone,Motorola,12.918.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Motorola, mã sản phẩm A8F6C8C1. Giá bán hiện tại là 12.918.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
107E0103,Mobile Phone,iQOO,14.904.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu iQOO, mã sản phẩm 107E0103. Giá bán hiện tại là 14.904.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 12GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
01FD2024,Mobile Phone,Toshiba,8.028.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm 01FD2024. Giá bán hiện tại là 8.028.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 32GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
8E5973AA,Mobile Phone,Dell,992.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu Dell, mã sản phẩm 8E5973AA. Giá bán hiện tại là 992.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
816D43AD,Mobile Phone,Vivo,7.513.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Vivo, mã sản phẩm 816D43AD. Giá bán hiện tại là 7.513.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 8GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
A84B2053,Mobile Phone,Huawei,14.023.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu Huawei, mã sản phẩm A84B2053. Giá bán hiện tại là 14.023.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
54FC5206,Laptop,Oppo,2.337.200 VNĐ,"Sản phẩm Laptop thương hiệu Oppo, mã sản phẩm 54FC5206. Giá bán hiện tại là 2.337.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD 2TB."
1E2682B0,Laptop,Vivo,11.629.500 VNĐ,"Sản phẩm Laptop thương hiệu Vivo, mã sản phẩm 1E2682B0. Giá bán hiện tại là 11.629.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 16GB, Bộ nhớ trong 128GB, Ổ cứng SSD 1TB."
D2A0186F,Mobile Phone,Lenovo,7.473.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Lenovo, mã sản phẩm D2A0186F. Giá bán hiện tại là 7.473.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 6GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
0C002136,Mobile Phone,Google,12.866.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu Google, mã sản phẩm 0C002136. Giá bán hiện tại là 12.866.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 4GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
408775CA,Mobile Phone,Motorola,15.632.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu Motorola, mã sản phẩm 408775CA. Giá bán hiện tại là 15.632.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 32GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
6AD71A4F,Mobile Phone,Google,7.051.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Google, mã sản phẩm 6AD71A4F. Giá bán hiện tại là 7.051.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
0902A2FC,Mobile Phone,OnePlus,15.257.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu OnePlus, mã sản phẩm 0902A2FC. Giá bán hiện tại là 15.257.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
EC507330,Laptop,Nokia,532.500 VNĐ,"Sản phẩm Laptop thương hiệu Nokia, mã sản phẩm EC507330. Giá bán hiện tại là 532.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
D59890C0,Laptop,Vivo,12.353.600 VNĐ,"Sản phẩm Laptop thương hiệu Vivo, mã sản phẩm D59890C0. Giá bán hiện tại là 12.353.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD 512GB."
F7E8CFA1,Mobile Phone,Toshiba,9.296.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm F7E8CFA1. Giá bán hiện tại là 9.296.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 12GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
C3E066DB,Laptop,Redmi,15.121.100 VNĐ,"Sản phẩm Laptop thương hiệu Redmi, mã sản phẩm C3E066DB. Giá bán hiện tại là 15.121.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD 2TB."
50E0F9B5,Mobile Phone,Nokia,12.235.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu Nokia, mã sản phẩm 50E0F9B5. Giá bán hiện tại là 12.235.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 16GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
D3049153,Mobile Phone,Lenovo,10.267.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu Lenovo, mã sản phẩm D3049153. Giá bán hiện tại là 10.267.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 4GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
6236FB27,Laptop,Vivo,785.900 VNĐ,"Sản phẩm Laptop thương hiệu Vivo, mã sản phẩm 6236FB27. Giá bán hiện tại là 785.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
6AFD5A98,Mobile Phone,Dell,5.145.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Dell, mã sản phẩm 6AFD5A98. Giá bán hiện tại là 5.145.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
BA6EB792,Laptop,Sony,14.702.800 VNĐ,"Sản phẩm Laptop thương hiệu Sony, mã sản phẩm BA6EB792. Giá bán hiện tại là 14.702.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 8GB, Bộ nhớ trong 1TB, Ổ cứng SSD 1TB."
D8BA5528,Mobile Phone,iQOO,4.337.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu iQOO, mã sản phẩm D8BA5528. Giá bán hiện tại là 4.337.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
03FAC114,Mobile Phone,Microsoft,9.279.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu Microsoft, mã sản phẩm 03FAC114. Giá bán hiện tại là 9.279.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 32GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
6F5A2389,Laptop,Vivo,4.974.100 VNĐ,"Sản phẩm Laptop thương hiệu Vivo, mã sản phẩm 6F5A2389. Giá bán hiện tại là 4.974.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 16GB, Bộ nhớ trong 128GB, Ổ cứng SSD 512GB."
A43939F1,Mobile Phone,Realme,17.785.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Realme, mã sản phẩm A43939F1. Giá bán hiện tại là 17.785.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 6GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
